Unnamed: 0.1,Unnamed: 0,title,Label
35000,35000, Syrian Air Base Trump Spent $80 Million Attacking Yesterday Already Up And On Bombing Raids Again,0
35001,35001, Syria Strike Completely Backfires Against Trump; Even His Hard Core Supporters Are DONE,0
35002,35002, The White House Just Confessed The REAL Reason For Syria Attack; It Is DISGUSTING (DETAILS),0
35003,35003, Syrian Military Knew Missile Attack Was Coming After Trump Told Putin About It,0
35004,35004, Trump Tried Recreating Obama’s Iconic ‘Bin Laden Raid’ Situation Room Photo – And It’s So Pathetic,0
35005,35005, Weird: Republicans Were Against Obama Launching A Strike On Syria But Not Now (DETAILS),0
35006,35006," Ivanka Trump Tweets About Dead Syrian Children, And Twitter Has The PERFECT Response (TWEETS)",0
35007,35007, WATCH: Colbert’s Takedown Of ‘Cuck’ Steve Bannon Is Nothing Short Of BRILLIANT,0
35008,35008, BREAKING: C.I.A. Knew Russia Wanted Trump WAY Before Election; NOTHING Was Done (DETAILS),0
35009,35009, Former SNL Cast Member Breaks Silence On Trump’s EMBARRASSING Behavior At Rehearsal (VIDEO),0
35010,35010, Russia Probe’s New Leader Disqualified Himself MONTHS Ago With One IDIOTIC Statement,0
35011,35011, JUST IN: Man-Child Boasts He’s The Best President EVER; Doesn’t Know How Long He’s Been In Office,0
35012,35012," REPORT: Bannon Routinely Using Anti-Semitic Slur Towards Jared Kushner, WH Turning Toxic Quickly",0
35013,35013, Nunes’ Replacement In Trump Investigation Defended Russian Hackers And Putin,0
35014,35014, Elijah Cummings Called Trump Out To His Face And Here’s The Pathetic Way Trump Tried To Spin It,0
35015,35015, Trump Stooge Devin Nunes Hands Investigation To Others As Ethics Committee Investigates Him,0
35016,35016," Steve Bannon THREATENS Trump Over Removal From National Security Council, Administration In CHAOS",0
35017,35017, Even Trump’s Homeland Security Chief Thinks He’s Full Of Sh*t About The Border Wall,0
35018,35018, Here’s The Veiled Threat Trump Sent CNN Chief After Release Of ‘Grab Them By The Pu**y’ Tape,0
35019,35019, Seth Meyers SLAMS Trump’s Defense Of ‘State TV’ Fox News And Sexual Deviant Bill O’Reilly (VIDEO),0
35020,35020, This Amazingly Diverse Book About Santa Claus Will Make Right-Wing Heads Explode,0
35021,35021, Trump’s Administration Was Just Caught Up In Prostitution Scandal; Here’s How It Went Down (DETAILS),0
35022,35022," WATCH: Arnold Schwarzenegger Just BURNED Trump Over ‘The Apprentice,’ And It Is GOLDEN",0
